matchup,game,competitor,run_id,preset,repetition,seat,points,pudding,outcome,opponents
46,4594,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,38,1,loss,random/repetition_1|variable_encoder_2_4/repetition_1
46,4594,random/repetition_1,random,random,1,1,25,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
46,4594,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,50,3,win,variable_2_4/repetition_1|random/repetition_1
46,4595,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,44,2,loss,variable_2_4/repetition_1|random/repetition_1
46,4595,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,47,5,win,variable_encoder_2_4/repetition_1|random/repetition_1
46,4595,random/repetition_1,random,random,1,2,18,1,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
46,4596,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,58,3,win,random/repetition_1|variable_2_4/repetition_1
46,4596,random/repetition_1,random,random,1,1,27,2,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
46,4596,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,53,2,loss,variable_encoder_2_4/repetition_1|random/repetition_1
46,4597,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,43,2,loss,random/repetition_1|variable_encoder_2_4/repetition_1
46,4597,random/repetition_1,random,random,1,1,19,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
46,4597,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,52,4,win,variable_2_4/repetition_1|random/repetition_1
46,4598,random/repetition_1,random,random,1,0,30,5,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
46,4598,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,55,1,win,random/repetition_1|variable_encoder_2_4/repetition_1
46,4598,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,2,51,4,loss,random/repetition_1|variable_2_4/repetition_1
46,4599,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,58,4,win,variable_encoder_2_4/repetition_1|random/repetition_1
46,4599,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,1,47,2,loss,variable_2_4/repetition_1|random/repetition_1
46,4599,random/repetition_1,random,random,1,2,25,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_1
46,4600,variable_encoder_2_4/repetition_1,420770657a844be6ab5e55e02edf3782,variable_encoder_2_4,1,0,51,5,loss,variable_2_4/repetition_1|random/repetition_1
46,4600,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,63,2,win,variable_encoder_2_4/repetition_1|random/repetition_1
46,4600,random/repetition_1,random,random,1,2,39,2,loss,variable_encoder_2_4/repetition_1|variable_2_4/repetition_1
47,4601,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,39,0,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4601,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,46,5,win,variable_2_4/repetition_1|random/repetition_1
47,4601,random/repetition_1,random,random,1,2,40,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4602,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,48,1,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4602,random/repetition_1,random,random,1,1,36,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4602,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,50,4,win,variable_2_4/repetition_1|random/repetition_1
47,4603,random/repetition_1,random,random,1,0,41,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4603,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,34,1,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4603,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,46,3,win,random/repetition_1|variable_2_4/repetition_1
47,4604,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,55,3,win,random/repetition_1|variable_2_4/repetition_1
47,4604,random/repetition_1,random,random,1,1,21,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4604,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,42,2,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4605,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,58,2,win,variable_encoder_2_4/repetition_2|random/repetition_1
47,4605,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,55,2,loss,variable_2_4/repetition_1|random/repetition_1
47,4605,random/repetition_1,random,random,1,2,37,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4606,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,46,5,loss,random/repetition_1|variable_2_4/repetition_1
47,4606,random/repetition_1,random,random,1,1,29,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4606,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,54,0,win,variable_encoder_2_4/repetition_2|random/repetition_1
47,4607,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,55,3,win,random/repetition_1|variable_encoder_2_4/repetition_2
47,4607,random/repetition_1,random,random,1,1,30,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4607,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,54,4,loss,variable_2_4/repetition_1|random/repetition_1
47,4608,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,55,4,win,random/repetition_1|variable_2_4/repetition_1
47,4608,random/repetition_1,random,random,1,1,34,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4608,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,39,1,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4609,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,52,6,win,random/repetition_1|variable_2_4/repetition_1
47,4609,random/repetition_1,random,random,1,1,25,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4609,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,45,2,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4610,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,57,1,win,variable_encoder_2_4/repetition_2|random/repetition_1
47,4610,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,46,4,loss,variable_2_4/repetition_1|random/repetition_1
47,4610,random/repetition_1,random,random,1,2,24,4,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4611,random/repetition_1,random,random,1,0,30,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4611,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,51,4,loss,random/repetition_1|variable_2_4/repetition_1
47,4611,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,53,1,win,random/repetition_1|variable_encoder_2_4/repetition_2
47,4612,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,44,3,loss,variable_2_4/repetition_1|random/repetition_1
47,4612,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,46,4,win,variable_encoder_2_4/repetition_2|random/repetition_1
47,4612,random/repetition_1,random,random,1,2,43,0,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4613,random/repetition_1,random,random,1,0,27,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4613,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,37,3,loss,random/repetition_1|variable_2_4/repetition_1
47,4613,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,46,3,win,random/repetition_1|variable_encoder_2_4/repetition_2
47,4614,random/repetition_1,random,random,1,0,25,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4614,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,53,4,win,random/repetition_1|variable_2_4/repetition_1
47,4614,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,45,2,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4615,random/repetition_1,random,random,1,0,29,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4615,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,65,3,win,random/repetition_1|variable_encoder_2_4/repetition_2
47,4615,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,60,1,loss,random/repetition_1|variable_2_4/repetition_1
47,4616,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,25,1,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4616,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,50,2,win,variable_2_4/repetition_1|random/repetition_1
47,4616,random/repetition_1,random,random,1,2,37,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4617,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,55,2,win,random/repetition_1|variable_encoder_2_4/repetition_2
47,4617,random/repetition_1,random,random,1,1,21,0,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4617,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,53,4,loss,variable_2_4/repetition_1|random/repetition_1
47,4618,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,50,4,win,random/repetition_1|variable_2_4/repetition_1
47,4618,random/repetition_1,random,random,1,1,41,1,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4618,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,50,3,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4619,random/repetition_1,random,random,1,0,28,1,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4619,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,44,3,loss,random/repetition_1|variable_2_4/repetition_1
47,4619,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,49,5,win,random/repetition_1|variable_encoder_2_4/repetition_2
47,4620,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,42,4,win,variable_encoder_2_4/repetition_2|random/repetition_1
47,4620,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,37,3,loss,variable_2_4/repetition_1|random/repetition_1
47,4620,random/repetition_1,random,random,1,2,19,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4621,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,54,5,win,random/repetition_1|variable_2_4/repetition_1
47,4621,random/repetition_1,random,random,1,1,24,0,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4621,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,50,1,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4622,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,44,1,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4622,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,47,4,win,variable_2_4/repetition_1|random/repetition_1
47,4622,random/repetition_1,random,random,1,2,40,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4623,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,48,3,win,random/repetition_1|variable_2_4/repetition_1
47,4623,random/repetition_1,random,random,1,1,37,4,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4623,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,42,2,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4624,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,45,4,win,random/repetition_1|variable_2_4/repetition_1
47,4624,random/repetition_1,random,random,1,1,28,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4624,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,45,3,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4625,random/repetition_1,random,random,1,0,27,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4625,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,50,3,win,random/repetition_1|variable_2_4/repetition_1
47,4625,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,46,3,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4626,random/repetition_1,random,random,1,0,25,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4626,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,51,4,win,random/repetition_1|variable_2_4/repetition_1
47,4626,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,39,2,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4627,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,58,3,win,variable_2_4/repetition_1|random/repetition_1
47,4627,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,46,5,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4627,random/repetition_1,random,random,1,2,36,1,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4628,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,53,1,win,random/repetition_1|variable_encoder_2_4/repetition_2
47,4628,random/repetition_1,random,random,1,1,32,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4628,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,48,4,loss,variable_2_4/repetition_1|random/repetition_1
47,4629,random/repetition_1,random,random,1,0,17,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4629,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,56,2,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4629,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,56,5,win,random/repetition_1|variable_2_4/repetition_1
47,4630,random/repetition_1,random,random,1,0,26,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4630,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,49,4,win,random/repetition_1|variable_2_4/repetition_1
47,4630,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,39,1,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4631,random/repetition_1,random,random,1,0,27,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4631,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,39,3,win,random/repetition_1|variable_encoder_2_4/repetition_2
47,4631,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,35,2,loss,random/repetition_1|variable_2_4/repetition_1
47,4632,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,50,3,win,variable_2_4/repetition_1|random/repetition_1
47,4632,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,44,4,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4632,random/repetition_1,random,random,1,2,25,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4633,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,55,3,tie,random/repetition_1|variable_2_4/repetition_1
47,4633,random/repetition_1,random,random,1,1,29,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4633,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,55,3,tie,variable_encoder_2_4/repetition_2|random/repetition_1
47,4634,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,56,2,win,variable_2_4/repetition_1|random/repetition_1
47,4634,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,52,1,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4634,random/repetition_1,random,random,1,2,24,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4635,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,46,2,win,variable_encoder_2_4/repetition_2|random/repetition_1
47,4635,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,45,4,loss,variable_2_4/repetition_1|random/repetition_1
47,4635,random/repetition_1,random,random,1,2,30,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4636,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,38,2,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4636,random/repetition_1,random,random,1,1,19,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4636,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,60,4,win,variable_2_4/repetition_1|random/repetition_1
47,4637,random/repetition_1,random,random,1,0,33,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4637,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,44,3,loss,random/repetition_1|variable_2_4/repetition_1
47,4637,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,53,4,win,random/repetition_1|variable_encoder_2_4/repetition_2
47,4638,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,52,3,win,variable_2_4/repetition_1|random/repetition_1
47,4638,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,40,1,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4638,random/repetition_1,random,random,1,2,33,1,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4639,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,38,5,loss,variable_2_4/repetition_1|random/repetition_1
47,4639,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,41,1,win,variable_encoder_2_4/repetition_2|random/repetition_1
47,4639,random/repetition_1,random,random,1,2,37,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4640,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,47,5,win,random/repetition_1|variable_2_4/repetition_1
47,4640,random/repetition_1,random,random,1,1,26,1,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4640,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,46,3,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4641,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,49,4,loss,random/repetition_1|variable_2_4/repetition_1
47,4641,random/repetition_1,random,random,1,1,26,1,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4641,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,51,2,win,variable_encoder_2_4/repetition_2|random/repetition_1
47,4642,random/repetition_1,random,random,1,0,28,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4642,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,43,3,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4642,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,58,3,win,random/repetition_1|variable_2_4/repetition_1
47,4643,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,45,1,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4643,random/repetition_1,random,random,1,1,30,5,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4643,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,49,3,win,variable_2_4/repetition_1|random/repetition_1
47,4644,random/repetition_1,random,random,1,0,36,3,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4644,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,46,1,win,random/repetition_1|variable_encoder_2_4/repetition_2
47,4644,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,34,6,loss,random/repetition_1|variable_2_4/repetition_1
47,4645,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,45,2,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4645,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,48,4,win,variable_2_4/repetition_1|random/repetition_1
47,4645,random/repetition_1,random,random,1,2,23,2,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4646,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,46,1,loss,variable_2_4/repetition_1|random/repetition_1
47,4646,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,47,4,win,variable_encoder_2_4/repetition_2|random/repetition_1
47,4646,random/repetition_1,random,random,1,2,29,3,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4647,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,53,2,loss,random/repetition_1|variable_2_4/repetition_1
47,4647,random/repetition_1,random,random,1,1,21,1,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4647,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,55,4,win,variable_encoder_2_4/repetition_2|random/repetition_1
47,4648,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,52,4,win,random/repetition_1|variable_2_4/repetition_1
47,4648,random/repetition_1,random,random,1,1,23,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4648,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,43,3,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4649,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,51,2,win,variable_2_4/repetition_1|random/repetition_1
47,4649,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,43,3,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4649,random/repetition_1,random,random,1,2,21,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4650,random/repetition_1,random,random,1,0,27,2,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4650,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,52,4,win,random/repetition_1|variable_2_4/repetition_1
47,4650,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,50,3,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4651,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,47,2,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4651,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,48,4,win,variable_2_4/repetition_1|random/repetition_1
47,4651,random/repetition_1,random,random,1,2,32,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4652,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,47,5,win,random/repetition_1|variable_2_4/repetition_1
47,4652,random/repetition_1,random,random,1,1,24,1,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4652,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,2,39,3,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4653,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,47,2,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4653,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,58,3,win,variable_2_4/repetition_1|random/repetition_1
47,4653,random/repetition_1,random,random,1,2,19,1,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4654,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,0,53,3,win,variable_2_4/repetition_1|random/repetition_1
47,4654,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,1,44,2,loss,variable_encoder_2_4/repetition_2|random/repetition_1
47,4654,random/repetition_1,random,random,1,2,25,4,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4655,variable_2_4/repetition_1,bf23b43ba2e94b7d994bbae85dbabef5,variable_2_4,1,0,49,1,loss,random/repetition_1|variable_encoder_2_4/repetition_2
47,4655,random/repetition_1,random,random,1,1,32,0,loss,variable_2_4/repetition_1|variable_encoder_2_4/repetition_2
47,4655,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,2,56,5,win,variable_2_4/repetition_1|random/repetition_1
47,4656,random/repetition_1,random,random,1,0,33,1,loss,variable_encoder_2_4/repetition_2|variable_2_4/repetition_1
47,4656,variable_encoder_2_4/repetition_2,a665630867144200adb56738eed146da,variable_encoder_2_4,2,1,58,5,win,random/repetition_1|variable_2_4/repetition_1
