step	loss_loss_actor
2954	0.40236932039260864
2955	0.8783403635025024
2956	1.1158127784729004
2957	1.254743218421936
2958	0.8402189016342163
2959	1.1253423690795898
2960	1.6686066389083862
2961	1.5866326093673706
2962	1.2814264297485352
2963	0.9143376350402832
2964	1.4874732494354248
2965	0.7119429111480713
2966	1.0168019533157349
2967	1.4413012266159058
2968	1.3166956901550293
2969	0.8135426044464111
2970	1.5982383489608765
2971	0.9984604716300964
2972	1.2539769411087036
2973	1.0578573942184448
2974	0.5129420161247253
2975	1.0609159469604492
2976	1.2720342874526978
2977	0.8452968597412109
2978	1.0595759153366089
2979	0.7383747100830078
2980	0.7312803268432617
2981	1.1425058841705322
2982	1.2430075407028198
2983	1.1031055450439453
2984	1.0077276229858398
2985	1.369084119796753
2986	0.9428826570510864
2987	1.2981449365615845
2988	1.5303194522857666
2989	1.1113336086273193
2990	1.3130797147750854
2991	1.383924961090088
2992	1.158726453781128
2993	1.1637581586837769
2994	1.168170690536499
2995	0.36572277545928955
2996	1.4589595794677734
2997	1.1351598501205444
2998	1.1179723739624023
2999	1.0694323778152466
3000	1.1147079467773438
3001	0.7450798749923706
3002	1.4153721332550049
3003	1.022902488708496
3004	0.9358629584312439
3005	0.678085207939148
3006	0.910067081451416
3007	0.888764500617981
3008	1.0019139051437378
3009	0.6238871812820435
3010	1.3890435695648193
3011	0.9405523538589478
3012	0.6239057183265686
3013	0.9112131595611572
3014	1.0901440382003784
3015	1.4368081092834473
3016	1.0413047075271606
3017	0.4828979969024658
3018	0.9823469519615173
3019	1.1625871658325195
3020	0.6135041117668152
3021	0.9665192365646362
3022	0.9516657590866089
3023	0.8701902627944946
3024	0.3659058213233948
3025	1.2047138214111328
3026	0.6652011871337891
3027	0.7467641830444336
3028	0.9486091732978821
3029	1.1666038036346436
3030	0.9121474027633667
3031	1.252747654914856
3032	0.8025158047676086
3033	1.4088867902755737
3034	1.347819209098816
3035	1.8550617694854736
3036	1.4273927211761475
3037	0.015359088778495789
3038	1.582998514175415
3039	1.5730584859848022
3040	1.011849045753479
3041	1.043355107307434
3042	1.3935182094573975
3043	0.7686418294906616
3044	1.2371399402618408
3045	0.9584877490997314
3046	1.3395386934280396
3047	1.6820430755615234
3048	0.9012319445610046
3049	1.3643038272857666
3050	1.132256031036377
3051	1.3345129489898682
3052	1.137325406074524
3053	1.2889058589935303
3054	1.4379559755325317
3055	1.2017061710357666
3056	1.3653554916381836
3057	1.1985152959823608
3058	1.3591718673706055
3059	1.0807180404663086
3060	1.2197279930114746
3061	1.3340363502502441
3062	0.9771171808242798
3063	1.3036134243011475
3064	1.335883378982544
3065	1.2403730154037476
3066	1.1878870725631714
3067	1.160951018333435
3068	1.333852767944336
3069	0.8342679738998413
3070	1.2263679504394531
3071	1.5081582069396973
3072	1.1869533061981201
3073	1.4450069665908813
3074	1.516592025756836
3075	1.600927472114563
3076	1.4574167728424072
3077	1.2643060684204102
3078	0.9884399175643921
3079	1.3790574073791504
3080	1.5877413749694824
3081	0.7369116544723511
3082	0.812214732170105
3083	0.7737817168235779
3084	1.3281917572021484
3085	0.8067927360534668
3086	0.8994460701942444
3087	1.3203673362731934
3088	1.303215503692627
3089	1.4761172533035278
3090	0.4631771743297577
3091	1.2251427173614502
3092	1.5875868797302246
3093	0.9128006100654602
3094	1.2983922958374023
3095	0.9177985191345215
3096	1.266324520111084
3097	1.4079325199127197
3098	1.2967170476913452
3099	0.9149095416069031
3100	0.9805542230606079
3101	1.042546272277832
3102	1.6186764240264893
3103	1.2774205207824707
3104	1.2269395589828491
3105	0.89347243309021
3106	1.1457139253616333
3107	1.6794166564941406
3108	1.2239668369293213
3109	1.9179463386535645
3110	1.393828272819519
3111	1.4514325857162476
3112	1.325854778289795
3113	1.346940279006958
3114	1.4149067401885986
3115	1.3537839651107788
3116	1.2894814014434814
3117	1.4391558170318604
3118	0.9346411228179932
3119	1.0200942754745483
3120	1.52726411819458
3121	0.8177598714828491
3122	1.2825572490692139
3123	1.736638069152832
3124	1.52286958694458
3125	0.981173038482666
3126	1.5751962661743164
3127	1.3031221628189087
3128	1.1329421997070312
3129	1.6216812133789062
3130	1.2504489421844482
3131	1.0656328201293945
3132	1.369032621383667
3133	0.8090667128562927
3134	1.363180160522461
3135	1.3670823574066162
3136	1.0946295261383057
3137	1.2851380109786987
3138	1.292617678642273
3139	1.6041688919067383
3140	1.4731477499008179
3141	1.3135149478912354
3142	1.267920970916748
3143	1.050133228302002
3144	0.8803642392158508
3145	1.2846479415893555
3146	1.7718507051467896
3147	1.3896474838256836
3148	1.6194329261779785
3149	1.860663890838623
3150	1.7161991596221924
3151	1.1967332363128662
3152	0.7826997637748718
3153	1.5894719362258911
3154	1.266365647315979
3155	1.0542616844177246
3156	1.1807438135147095
3157	0.9900125861167908
3158	0.8530492782592773
3159	0.631240725517273
3160	1.1512492895126343
3161	1.970615267753601
3162	1.2031280994415283
3163	1.3577760457992554
3164	0.9644379615783691
3165	0.6207586526870728
3166	1.1084990501403809
3167	1.314574956893921
3168	1.4964220523834229
3169	1.3072006702423096
3170	0.4748089909553528
3171	1.9404847621917725
3172	1.325433611869812
3173	1.232116937637329
3174	1.1169464588165283
3175	1.7520780563354492
3176	1.7474052906036377
3177	1.3195821046829224
3178	1.591057300567627
3179	1.4344298839569092
3180	1.3918452262878418
3181	1.6769206523895264
3182	1.1061763763427734
3183	1.3985501527786255
3184	1.4412208795547485
3185	0.7500814199447632
3186	1.0148754119873047
3187	0.7746431231498718
3188	1.294945478439331
3189	1.7356681823730469
3190	1.5115516185760498
3191	1.4965248107910156
3192	1.5679988861083984
3193	2.067375898361206
3194	0.6243651509284973
3195	1.2569907903671265
3196	1.065670132637024
3197	1.6843130588531494
3198	1.5754835605621338
3199	1.261673927307129
3200	1.2053704261779785
3201	0.9897595047950745
3202	1.4617260694503784
3203	1.2551326751708984
3204	1.5558562278747559
3205	0.9618198871612549
3206	1.215471863746643
3207	0.8081008195877075
3208	1.5146510601043701
3209	1.0616143941879272
3210	0.49052372574806213
3211	1.5733891725540161
3212	1.462388515472412
3213	1.4069970846176147
3214	1.233670949935913
3215	1.7713336944580078
3216	1.2725719213485718
3217	1.290562629699707
3218	1.5192630290985107
3219	1.631943702697754
3220	1.0443511009216309
3221	1.63710618019104
3222	1.4164129495620728
3223	1.0910289287567139
3224	1.4253884553909302
3225	1.1691792011260986
3226	0.6888704299926758
3227	1.2263133525848389
3228	1.0701162815093994
3229	0.2841970920562744
3230	1.4218027591705322
3231	1.2758349180221558
3232	1.331037163734436
3233	1.4839141368865967
3234	1.2050894498825073
3235	1.2023789882659912
3236	1.5892598628997803
3237	1.6814305782318115
3238	1.8854060173034668
3239	1.2727289199829102
3240	1.2092499732971191
3241	0.8663733005523682
3242	1.7061140537261963
3243	1.5285531282424927
3244	0.7111502885818481
3245	1.3613924980163574
3246	1.3074567317962646
3247	1.9531404972076416
3248	1.5355521440505981
3249	1.1273173093795776
3250	1.469144582748413
3251	1.4131169319152832
3252	1.0121623277664185
3253	0.9052364826202393
3254	1.1916500329971313
3255	1.8014578819274902
3256	1.890997290611267
3257	1.6676993370056152
3258	2.0857105255126953
3259	1.1082650423049927
3260	1.5780000686645508
3261	1.817760944366455
3262	1.777322769165039
3263	1.5413039922714233
3264	1.3758139610290527
3265	1.9894118309020996
3266	1.5133752822875977
3267	1.5888540744781494
3268	1.1550036668777466
3269	1.844131588935852
3270	1.2758641242980957
3271	1.0726995468139648
3272	1.419548749923706
3273	1.0404707193374634
3274	1.7484090328216553
3275	1.2468665838241577
3276	0.7902827262878418
3277	1.4468047618865967
3278	1.290055513381958
3279	0.9798941612243652
3280	1.4277609586715698
3281	1.0342645645141602
3282	1.968062162399292
3283	1.0647693872451782
3284	1.2335500717163086
3285	1.3942878246307373
3286	1.583683729171753
3287	1.872453212738037
3288	1.2010612487792969
3289	1.9445858001708984
3290	1.5145070552825928
3291	0.6963080167770386
3292	1.3052691221237183
3293	1.6264857053756714
3294	1.9482578039169312
3295	0.9543784856796265
3296	1.8171101808547974
3297	2.024693727493286
3298	1.1248140335083008
3299	2.051741600036621
3300	2.045055389404297
3301	1.6543025970458984
3302	1.893332600593567
3303	1.3451323509216309
3304	2.128593921661377
3305	1.4047313928604126
3306	1.5141706466674805
3307	1.2973836660385132
3308	1.3840041160583496
3309	1.3899357318878174
3310	1.7508220672607422
3311	1.1041585206985474
3312	1.3647143840789795
3313	1.658700704574585
3314	1.4241670370101929
3315	1.682110071182251
3316	2.087179660797119
3317	2.1623191833496094
3318	1.7777187824249268
3319	1.2025858163833618
3320	1.6087108850479126
3321	1.7989528179168701
3322	1.3175709247589111
3323	1.671866536140442
3324	0.978117048740387
3325	1.3170719146728516
3326	1.3792191743850708
3327	1.6048452854156494
3328	1.4804317951202393
3329	1.4712731838226318
3330	1.342729091644287
3331	1.8029441833496094
3332	1.625563144683838
3333	1.6896218061447144
3334	1.5421850681304932
3335	1.467980980873108
3336	1.6071467399597168
3337	1.9193332195281982
3338	0.8321021795272827
3339	1.1396981477737427
3340	1.3664681911468506
3341	1.2563380002975464
3342	1.499873161315918
3343	1.5755372047424316
3344	1.7673444747924805
3345	1.6306841373443604
3346	1.6071155071258545
3347	1.2146897315979004
3348	1.8373408317565918
3349	1.2799067497253418
3350	1.4835683107376099
3351	1.5440489053726196
3352	1.813280701637268
3353	2.0369973182678223
3354	1.5259768962860107
3355	1.0799603462219238
3356	1.1046886444091797
3357	1.1980336904525757
3358	1.577202558517456
3359	1.7398006916046143
3360	2.431379795074463
3361	1.1397831439971924
3362	1.556121826171875
3363	1.2297677993774414
3364	1.5030323266983032
3365	1.1512264013290405
3366	1.4081172943115234
3367	1.328953742980957
3368	1.4372261762619019
3369	1.8648127317428589
3370	1.6471993923187256
3371	1.3080933094024658
3372	1.542661428451538
3373	1.6241835355758667
3374	2.1835734844207764
3375	1.1214581727981567
3376	1.4128152132034302
3377	1.9093571901321411
3378	0.9879158735275269
3379	1.4434665441513062
3380	2.3324551582336426
3381	1.354445457458496
3382	1.4032707214355469
3383	1.6116199493408203
3384	1.3835411071777344
3385	2.643686294555664
3386	1.6652432680130005
3387	2.242943286895752
3388	1.3324272632598877
3389	1.6567857265472412
3390	1.9617629051208496
3391	1.0927753448486328
3392	1.4270505905151367
3393	1.5054559707641602
3394	1.8830255270004272
3395	1.701939582824707
3396	1.7496929168701172
3397	1.7494992017745972
3398	1.3285707235336304
3399	1.4762858152389526
3400	2.0125246047973633
3401	1.565934181213379
3402	2.1448264122009277
3403	2.0074963569641113
3404	1.2388099431991577
3405	1.6568368673324585
3406	1.5490469932556152
3407	1.7389439344406128
3408	1.2449498176574707
3409	1.9696807861328125
3410	2.111581563949585
3411	1.6584111452102661
3412	1.7672817707061768
3413	1.7131996154785156
3414	1.640491247177124
3415	1.565434455871582
3416	1.4492571353912354
3417	1.7764679193496704
3418	1.1939854621887207
3419	1.9562735557556152
3420	1.6443039178848267
3421	1.8539714813232422
3422	1.5491383075714111
3423	1.3876807689666748
3424	1.840836763381958
3425	1.7190587520599365
3426	1.285190463066101
3427	2.151339530944824
3428	2.164766550064087
3429	1.9479820728302002
3430	1.0892916917800903
3431	1.390697956085205
3432	1.4913017749786377
3433	1.830122470855713
3434	1.745578408241272
3435	1.2202939987182617
3436	1.517242193222046
3437	2.033997058868408
3438	1.937598466873169
3439	1.6322637796401978
3440	1.376823902130127
3441	1.2903878688812256
3442	1.491246223449707
3443	1.795036792755127
3444	1.4938710927963257
3445	1.3191924095153809
3446	2.313444137573242
3447	1.4824659824371338
3448	1.9177297353744507
3449	1.674194097518921
3450	1.7242214679718018
3451	1.8622852563858032
3452	1.9200351238250732
3453	1.5866038799285889
3454	1.6840262413024902
3455	1.980063796043396
3456	1.899845004081726
3457	1.9375275373458862
3458	1.4707131385803223
3459	2.081310272216797
3460	1.9750442504882812
3461	1.296269178390503
3462	1.0541355609893799
3463	1.8040249347686768
3464	1.374040126800537
3465	1.4292528629302979
3466	2.0118069648742676
3467	1.7501846551895142
3468	2.035712242126465
3469	2.193045139312744
3470	2.2526488304138184
3471	2.032663345336914
3472	2.355926275253296
3473	1.8056633472442627
3474	1.922168254852295
3475	1.6830143928527832
3476	1.6659960746765137
3477	1.9059529304504395
3478	1.6865895986557007
3479	1.9219082593917847
3480	2.3289570808410645
3481	1.8141529560089111
3482	1.9971280097961426
3483	2.164698362350464
3484	1.5224642753601074
3485	1.0635937452316284
3486	2.0808916091918945
3487	0.8945236206054688
3488	1.7491073608398438
3489	2.3508996963500977
3490	1.520571231842041
3491	1.4782660007476807
3492	2.011322498321533
3493	1.416146993637085
3494	1.6435282230377197
3495	2.089019775390625
3496	1.840171217918396
3497	2.164738893508911
3498	1.5991747379302979
3499	1.8894460201263428
3500	1.6381703615188599
3501	1.8243699073791504
3502	1.6344610452651978
3503	1.447574496269226
3504	2.3387691974639893
3505	2.003410816192627
3506	1.6081994771957397
3507	2.2850489616394043
3508	1.749054193496704
3509	2.296185255050659
3510	2.0711612701416016
3511	1.4782670736312866
3512	2.138889789581299
3513	1.6908845901489258
3514	1.8048458099365234
3515	1.4292259216308594
3516	1.7229626178741455
3517	2.027024745941162
3518	1.8503930568695068
3519	2.470343589782715
3520	1.8309252262115479
3521	1.6801255941390991
3522	2.5430283546447754
3523	1.0426547527313232
3524	2.106822967529297
3525	1.8727056980133057
3526	2.6155617237091064
3527	1.6140384674072266
3528	1.9854422807693481
3529	2.270482301712036
3530	1.469827651977539
3531	2.0128235816955566
3532	1.8132920265197754
3533	2.000732421875
3534	1.2291641235351562
3535	1.6627540588378906
3536	1.7566142082214355
3537	1.3013298511505127
3538	2.3322253227233887
3539	1.9499099254608154
3540	1.9630495309829712
3541	1.7325210571289062
3542	1.8333271741867065
3543	1.6509073972702026
3544	1.8138909339904785
3545	1.5851397514343262
3546	2.1414711475372314
3547	2.13389253616333
3548	1.6793973445892334
3549	2.364708662033081
3550	1.666255235671997
3551	1.578315019607544
3552	1.3261533975601196
3553	2.0518476963043213
3554	2.2453770637512207
3555	2.2620084285736084
3556	1.6956140995025635
3557	2.0382847785949707
3558	2.0130724906921387
3559	1.3874543905258179
3560	1.861143946647644
3561	1.9869039058685303
3562	1.5714898109436035
3563	1.9628716707229614
3564	1.5162701606750488
3565	1.6919479370117188
3566	2.291865348815918
3567	1.8088843822479248
3568	1.8691859245300293
3569	1.5484755039215088
3570	1.285860300064087
3571	2.2732105255126953
3572	2.0801329612731934
3573	2.106523036956787
3574	1.7540361881256104
3575	2.052137851715088
3576	1.996376395225525
3577	1.3978776931762695
3578	2.136996030807495
3579	1.4879231452941895
3580	1.9913434982299805
3581	1.8235524892807007
3582	1.4932204484939575
3583	2.4313321113586426
3584	1.6763027906417847
3585	1.8640154600143433
3586	1.5937469005584717
3587	2.041440963745117
3588	1.1929495334625244
3589	2.226841449737549
3590	1.616759181022644
3591	2.304090976715088
3592	2.4423160552978516
3593	2.42875337600708
3594	2.256643533706665
3595	1.3344796895980835
3596	1.9129443168640137
3597	2.0445284843444824
3598	1.9771982431411743
3599	1.4630451202392578
3600	2.0942444801330566
3601	1.837133765220642
3602	2.104879379272461
3603	1.7813001871109009
3604	1.9412050247192383
3605	1.934274435043335
3606	1.565274953842163
3607	2.2128419876098633
3608	1.4965137243270874
3609	1.6196353435516357
3610	1.744898796081543
3611	2.340561866760254
3612	2.0240318775177
3613	1.6629152297973633
3614	2.000864267349243
3615	1.76334547996521
3616	2.1840715408325195
3617	2.1573143005371094
3618	1.7081236839294434
3619	2.1804141998291016
3620	1.7188234329223633
3621	1.96367609500885
3622	2.3592638969421387
3623	2.250379800796509
3624	1.855438232421875
3625	2.2235631942749023
3626	2.028970718383789
3627	1.4607741832733154
3628	2.297478675842285
3629	2.052786111831665
3630	1.622998833656311
3631	2.1260452270507812
3632	2.7554101943969727
3633	1.596593976020813
3634	2.2412548065185547
3635	2.4802463054656982
3636	2.252155303955078
3637	2.2216458320617676
3638	2.076089382171631
3639	1.622990608215332
3640	2.3859477043151855
3641	1.4330923557281494
3642	2.1290740966796875
3643	1.5448367595672607
3644	2.2087457180023193
3645	2.17349910736084
3646	1.6324671506881714
3647	2.1052255630493164
3648	2.2412807941436768
3649	2.0229926109313965
3650	2.7822084426879883
3651	2.137206554412842
3652	2.3571019172668457
3653	1.4168485403060913
3654	2.526581048965454
3655	2.0749669075012207
3656	2.3834829330444336
3657	2.2969624996185303
3658	1.6258898973464966
3659	1.5527406930923462
3660	1.6641650199890137
3661	1.74942147731781
3662	2.020847797393799
3663	2.1721904277801514
3664	2.315221071243286
3665	2.293290376663208
3666	1.7349669933319092
3667	2.4094719886779785
3668	1.911697506904602
3669	1.725092887878418
3670	2.7997303009033203
3671	1.8401904106140137
3672	2.472078800201416
3673	2.2245912551879883
3674	2.5096335411071777
3675	2.0333590507507324
3676	2.4850900173187256
3677	1.6761806011199951
3678	2.1920344829559326
3679	2.1385931968688965
3680	1.9239535331726074
3681	2.3430349826812744
3682	2.0858049392700195
3683	2.1022019386291504
3684	1.6776773929595947
3685	2.060502529144287
3686	1.9716804027557373
3687	1.9974734783172607
3688	1.1795127391815186
3689	2.459123134613037
3690	1.871267318725586
3691	2.332869529724121
3692	2.3330228328704834
3693	2.347782611846924
3694	2.2718327045440674
3695	1.7455885410308838
3696	2.4096028804779053
3697	1.6337838172912598
3698	2.4236621856689453
3699	2.0130503177642822
3700	2.016587495803833
3701	2.1434197425842285
3702	2.102720260620117
3703	1.8227026462554932
3704	2.21221661567688
3705	2.1697206497192383
3706	2.0751872062683105
3707	1.7380321025848389
3708	1.7914893627166748
3709	2.303152084350586
3710	0.9619592428207397
3711	1.9939382076263428
3712	2.499248504638672
3713	2.4419305324554443
3714	2.0187926292419434
3715	1.9620659351348877
3716	2.7391088008880615
3717	1.907849907875061
3718	1.2797702550888062
3719	1.6452326774597168
3720	2.3289074897766113
3721	2.203157901763916
3722	2.140875816345215
3723	2.402602195739746
3724	1.851962685585022
3725	2.2396178245544434
3726	2.073619842529297
3727	1.471806526184082
3728	2.035569190979004
3729	2.8688035011291504
3730	2.164992094039917
3731	1.4739216566085815
3732	2.4368906021118164
3733	2.5180563926696777
3734	2.484022617340088
3735	2.541595220565796
3736	2.304469347000122
3737	2.1686270236968994
3738	2.4331860542297363
3739	2.2457377910614014
3740	2.671009063720703
3741	2.228764057159424
3742	2.301849842071533
3743	2.266361713409424
3744	2.2782435417175293
3745	2.391441583633423
3746	1.9726686477661133
3747	1.872535228729248
3748	2.566554069519043
3749	2.7327704429626465
3750	2.1885647773742676
3751	2.534015417098999
3752	2.227477550506592
3753	2.0823755264282227
3754	1.823710560798645
3755	2.624879837036133
3756	2.1719892024993896
3757	2.3913965225219727
3758	1.6308465003967285
3759	2.688276529312134
3760	2.1569864749908447
3761	2.3311476707458496
3762	2.7670183181762695
3763	2.2383744716644287
3764	1.8771398067474365
3765	2.4007415771484375
3766	2.0930047035217285
3767	1.6446528434753418
3768	2.277414321899414
3769	2.033040761947632
3770	2.279099941253662
3771	1.546156644821167
3772	1.8381472826004028
3773	2.3649423122406006
3774	2.2261741161346436
3775	2.51120662689209
3776	2.116366386413574
3777	2.985840082168579
3778	2.6648664474487305
3779	1.9864840507507324
3780	1.8120841979980469
3781	2.2679665088653564
3782	2.2815017700195312
3783	2.8783276081085205
3784	2.297501564025879
3785	1.9483885765075684
3786	1.605888843536377
3787	2.3578643798828125
3788	2.3068480491638184
3789	2.4060893058776855
3790	2.2907657623291016
3791	1.9517879486083984
3792	1.973180890083313
3793	2.2580454349517822
3794	2.451777219772339
3795	2.0809831619262695
3796	2.880474328994751
3797	2.111427068710327
3798	2.4575653076171875
3799	1.934818983078003
3800	2.5578510761260986
3801	2.1800756454467773
3802	2.145484447479248
3803	2.1483638286590576
3804	2.244680166244507
3805	2.5384135246276855
3806	1.4123544692993164
3807	2.022084951400757
3808	1.5148824453353882
3809	2.093234062194824
3810	2.3305840492248535
3811	2.270958423614502
3812	2.289081573486328
3813	2.4214253425598145
3814	2.64963960647583
3815	1.791260838508606
3816	1.640038251876831
3817	2.2554357051849365
3818	1.728363037109375
3819	2.132896900177002
3820	1.9997470378875732
3821	2.4831490516662598
3822	2.2749171257019043
3823	1.8453624248504639
3824	2.747178792953491
3825	2.0684094429016113
3826	2.833306074142456
3827	1.832034707069397
3828	2.571063995361328
3829	2.403359889984131
3830	2.949791431427002
3831	2.5315778255462646
3832	2.1312026977539062
3833	1.6366522312164307
3834	2.8175909519195557
3835	2.0993075370788574
3836	2.6689443588256836
3837	2.642923355102539
3838	1.7630882263183594
3839	1.5410516262054443
3840	1.9129819869995117
3841	1.9188776016235352
3842	2.1785151958465576
3843	2.5766217708587646
3844	2.142848491668701
3845	1.9657292366027832
3846	2.1788597106933594
3847	1.7164534330368042
3848	2.0164642333984375
3849	2.416379928588867
3850	2.3321008682250977
3851	2.432213306427002
3852	2.121551036834717
3853	2.0932629108428955
3854	3.239717960357666
3855	2.442075490951538
3856	2.326955556869507
3857	2.155566453933716
3858	2.803281784057617
3859	1.9264335632324219
3860	2.5491952896118164
3861	2.2294437885284424
3862	2.904364585876465
3863	2.1641845703125
3864	1.9576488733291626
3865	2.6992766857147217
3866	2.5114147663116455
3867	2.7066879272460938
3868	2.3886349201202393
3869	2.7996416091918945
3870	2.4577033519744873
3871	2.682868242263794
3872	2.363490581512451
3873	2.529877185821533
3874	2.3599112033843994
3875	2.567483901977539
3876	3.0362579822540283
3877	2.978987693786621
3878	2.786898136138916
3879	2.5880513191223145
3880	2.1643762588500977
3881	2.4409122467041016
3882	2.9504289627075195
3883	2.1630797386169434
3884	2.155056953430176
3885	2.2740602493286133
3886	2.7152175903320312
3887	1.9569313526153564
3888	1.597198486328125
3889	2.326704740524292
3890	2.940136671066284
3891	1.7661982774734497
3892	2.7888309955596924
3893	2.63743257522583
3894	2.230699300765991
3895	2.540764331817627
3896	2.6834425926208496
3897	2.1791396141052246
3898	1.6348382234573364
3899	2.0167346000671387
3900	2.6373276710510254
3901	1.6893978118896484
3902	1.7224351167678833
3903	2.469303846359253
3904	2.457766532897949
3905	2.2856714725494385
3906	2.2342405319213867
3907	2.388519287109375
3908	2.218338966369629
3909	2.8733983039855957
3910	3.301698923110962
3911	2.213489294052124
3912	1.6771245002746582
3913	2.0821902751922607
3914	1.8259762525558472
3915	2.8114013671875
3916	2.9958837032318115
3917	2.1136980056762695
3918	2.781712770462036
3919	2.7212719917297363
3920	2.4619133472442627
3921	1.9057159423828125
3922	2.5933446884155273
3923	2.4006893634796143
3924	2.147277593612671
3925	1.8927726745605469
3926	2.562324285507202
3927	2.5251779556274414
3928	2.6690988540649414
3929	2.504401683807373
3930	2.2785985469818115
3931	3.1099531650543213
3932	2.894047975540161
3933	2.803135395050049
3934	1.9353928565979004
3935	2.4413723945617676
3936	2.1490845680236816
3937	2.5389349460601807
3938	2.258615016937256
3939	1.8575624227523804
3940	2.268242120742798
3941	2.635296583175659
3942	2.607417106628418
3943	2.7285075187683105
3944	2.5229344367980957
3945	2.549008369445801
3946	2.3096094131469727
3947	2.2230162620544434
3948	2.3864941596984863
3949	2.3880791664123535
3950	1.844408631324768
3951	2.2970316410064697
3952	2.0696027278900146
3953	2.493372917175293
3954	2.4288504123687744
3955	2.1968257427215576
3956	1.9368298053741455
3957	1.8629944324493408
3958	2.2695298194885254
3959	2.271634578704834
3960	2.7610249519348145
3961	1.624150037765503
3962	2.850277900695801
3963	2.697551727294922
3964	1.7859090566635132
3965	3.0469284057617188
3966	3.1463987827301025
3967	2.1342990398406982
3968	2.1294074058532715
3969	2.6161231994628906
3970	2.726052761077881
3971	2.854595184326172
3972	2.229477643966675
3973	2.511650323867798
3974	2.9125232696533203
3975	2.1933062076568604
3976	2.5656440258026123
3977	2.288113594055176
3978	2.5464375019073486
3979	3.0347015857696533
3980	3.0021064281463623
3981	2.4535107612609863
3982	1.849623680114746
3983	2.8915817737579346
3984	2.660198926925659
3985	2.473484992980957
3986	2.0709176063537598
3987	2.6792240142822266
3988	2.537498950958252
3989	1.971315860748291
3990	3.13662052154541
3991	2.424832582473755
3992	2.310140609741211
3993	2.742698907852173
3994	2.512147903442383
3995	2.501263380050659
3996	2.5793585777282715
3997	2.472656726837158
3998	1.9718345403671265
3999	2.109975814819336
4000	2.889186143875122
4001	3.1954505443573
4002	2.70133638381958
4003	2.2720184326171875
4004	2.445831060409546
4005	2.7846107482910156
4006	2.4252467155456543
4007	2.2100327014923096
4008	1.9811387062072754
4009	2.582040786743164
4010	2.7510437965393066
4011	3.096717357635498
4012	2.381901502609253
4013	2.612203598022461
4014	2.9704551696777344
4015	3.257205009460449
4016	2.495708465576172
4017	1.9957594871520996
4018	2.417119264602661
4019	2.6307876110076904
4020	2.733659267425537
4021	2.1782753467559814
4022	2.9675793647766113
4023	2.5722270011901855
4024	2.802823066711426
4025	2.891920804977417
4026	1.936295747756958
4027	2.733691692352295
4028	1.6502262353897095
4029	2.926018476486206
4030	1.7532083988189697
4031	2.364511489868164
4032	3.1123623847961426
4033	2.6211535930633545
4034	2.3535280227661133
4035	2.2026658058166504
4036	2.748584270477295
4037	2.7181320190429688
4038	2.527456760406494
4039	2.3570730686187744
4040	3.2051053047180176
4041	2.4499588012695312
4042	2.3130414485931396
4043	2.015744209289551
4044	3.148745059967041
4045	2.0703072547912598
4046	2.9261655807495117
4047	2.8402724266052246
4048	2.875760555267334
4049	2.782487630844116
4050	2.831468105316162
4051	2.4269180297851562
4052	3.008993625640869
4053	2.8319969177246094
4054	3.230189323425293
4055	2.887661933898926
4056	2.9392294883728027
4057	2.3127942085266113
4058	2.6933858394622803
4059	2.269909143447876
4060	2.1571030616760254
4061	2.689164638519287
4062	2.760791540145874
4063	2.3751537799835205
4064	3.106760025024414
4065	2.5588831901550293
4066	2.104240894317627
4067	2.185995101928711
4068	2.529045820236206
4069	2.0848937034606934
4070	2.9574718475341797
4071	2.6305172443389893
4072	3.037095069885254
4073	2.669792652130127
4074	2.2112364768981934
4075	2.28780460357666
4076	1.881669044494629
4077	2.2513248920440674
4078	3.070183753967285
4079	2.0415234565734863
4080	2.3352391719818115
4081	2.5854721069335938
4082	3.1828219890594482
4083	2.6961164474487305
4084	2.608889579772949
4085	2.243093729019165
4086	3.063883066177368
4087	2.606560230255127
4088	2.453761577606201
4089	3.3409409523010254
4090	2.6276516914367676
4091	3.218441963195801
4092	3.2267355918884277
4093	2.7155203819274902
4094	2.562047004699707
4095	2.680175304412842
4096	3.4140124320983887
4097	2.9672436714172363
4098	2.677870273590088
4099	2.4068150520324707
4100	3.4709360599517822
4101	2.767261266708374
4102	3.4075191020965576
4103	3.511096954345703
4104	2.741637706756592
4105	2.8326234817504883
4106	3.1595849990844727
4107	2.662358283996582
4108	3.7760815620422363
4109	2.8117287158966064
4110	3.3080668449401855
4111	2.186039924621582
4112	3.0676445960998535
4113	2.6146745681762695
4114	2.9335951805114746
4115	2.902895927429199
4116	3.111928701400757
4117	3.014852523803711
4118	2.9813356399536133
4119	1.9458057880401611
4120	3.5067896842956543
4121	2.07647705078125
4122	2.416590929031372
4123	2.822913408279419
4124	2.7866687774658203
4125	2.73301100730896
4126	2.801220417022705
4127	3.1968727111816406
4128	3.1626691818237305
4129	2.877659559249878
4130	2.5940678119659424
4131	3.038329601287842
4132	2.1538472175598145
4133	2.4400997161865234
4134	2.2491002082824707
4135	2.5396032333374023
4136	3.3571982383728027
4137	2.994302988052368
4138	2.406513214111328
4139	2.2504305839538574
4140	2.2682316303253174
4141	3.1174731254577637
4142	3.003817558288574
4143	2.6416850090026855
4144	2.439610004425049
4145	2.7071142196655273
4146	3.2210683822631836
4147	2.6940865516662598
4148	2.4826221466064453
4149	2.832446336746216
4150	2.9424452781677246
4151	2.653318166732788
